FID,Region,Heading,Elevation,Distance,Duration,Speed,Fuel_Usage,Moisture,Mass_Cotto,Width,Engaged,Mass_Yield,Wet_Yield,Dry_Yield,Timestamp,POINT_X,POINT_Y
984,First Pick Cotton,343.3,171.89,7.06,1,4.7,20.8,1,11,18,-1,3777.4,3777.4,1495.88,1508971520,-84.762662,31.18686
985,First Pick Cotton,344,171.84,7.06,1,4.7,20.2,1,10.9,18,-1,3743.4,3743.4,1482.4,1508971520,-84.762668,31.186879
986,First Pick Cotton,343.2,171.8,7.03,1,4.7,20.4,1,11.4,18,-1,3918.1,3918.1,1551.5600000000002,1508971520,-84.762675,31.186897
987,First Pick Cotton,343.2,171.78,7.03,1,4.7,20.3,1,10.8,18,-1,3702.5,3702.5,1466.16,1508971520,-84.762681,31.186916
988,First Pick Cotton,343.5,171.73,7.09,1,4.8,20.4,1,9.9,18,-1,3382.4,3382.4,1339.44,1508971520,-84.762688,31.186934
989,First Pick Cotton,343.7,171.68,7,1,4.8,20.4,1,10.7,18,-1,3700,3700,1465.2,1508971530,-84.762694,31.186953
990,First Pick Cotton,343.7,171.62,7.03,1,4.8,21.2,1,10.9,18,-1,3749.5,3749.5,1484.8000000000002,1508971530,-84.7627,31.186971
991,First Pick Cotton,343.7,171.59,7.06,1,4.8,20.4,1,10.2,18,-1,3505.4,3505.4,1388.16,1508971530,-84.762707,31.18699
992,First Pick Cotton,343.7,171.57,7.06,1,4.7,21.1,1,11.5,18,-1,3937.6,3937.6,1559.3200000000002,1508971530,-84.762713,31.187009
993,First Pick Cotton,343.7,171.52,7.06,1,4.7,21.3,1,12,18,-1,4103.1,4103.1,1624.8400000000001,1508971530,-84.76272,31.187027
994,First Pick Cotton,343,171.45,7.09,1,4.7,20.6,1,12.6,18,-1,4300,4300,1702.8000000000002,1508971530,-84.762727,31.187046
995,First Pick Cotton,342.9,171.38,7.09,1,4.7,20.2,1,8.9,18,-1,3040.2,3040.2,1203.92,1508971530,-84.762733,31.187064
996,First Pick Cotton,343.2,171.24,7.06,1,4.8,20.7,1,13.7,18,-1,4678.9,4678.9,1852.8400000000001,1508971530,-84.76274,31.187083
997,First Pick Cotton,343.7,171.15,7.09,1,4.8,20.4,1,12.4,18,-1,4221,4221,1671.5200000000002,1508971530,-84.762746,31.187102
998,First Pick Cotton,343.6,171.04,7.06,1,4.8,20.6,1,11.2,18,-1,3851.5,3851.5,1525.2,1508971530,-84.762752,31.18712
999,First Pick Cotton,343.7,170.89,7.06,1,4.8,20.9,1,12.9,18,-1,4428,4428,1753.5200000000002,1508971540,-84.762759,31.187139
1000,First Pick Cotton,344.2,170.76,7.06,1,4.8,20.4,1,12.7,18,-1,4362.3,4362.3,1727.48,1508971540,-84.762765,31.187158
1001,First Pick Cotton,343.6,170.64,7.09,1,4.7,19.6,1,11.2,18,-1,3817.9,3817.9,1511.88,1508971540,-84.762771,31.187176
1002,First Pick Cotton,342.9,170.51,7.09,1,4.7,20.1,1,14.4,18,-1,4898,4898,1939.6000000000001,1508971540,-84.762779,31.187195
1003,First Pick Cotton,342.7,170.36,7,1,4.7,20.7,1,13.1,18,-1,4545.9,4545.9,1800.1599999999999,1508971540,-84.762785,31.187213
1004,First Pick Cotton,343.5,170.31,7.09,1,4.7,20.6,1,12.3,18,-1,4194.7,4194.7,1661.1200000000001,1508971540,-84.762791000000007,31.187232
1005,First Pick Cotton,344,170.19,7.06,1,4.7,20.2,1,12.6,18,-1,4301.9,4301.9,1703.5200000000002,1508971540,-84.762798,31.187251
1006,First Pick Cotton,343.4,170.05,7.06,1,4.8,21.1,1,13.5,18,-1,4610.2,4610.2,1825.6400000000003,1508971540,-84.762804,31.187269
1007,First Pick Cotton,344,169.92,7.09,1,4.8,21.9,1,14.1,18,-1,4793.4,4793.4,1898.2,1508971540,-84.76281,31.187288
1008,First Pick Cotton,343.7,169.8,7.03,1,4.8,25,1,13.3,18,-1,4577.8,4577.8,1812.8000000000002,1508971540,-84.762817,31.187306
1009,First Pick Cotton,343.7,169.66,7.06,1,4.8,24.3,1,12.5,18,-1,4282.2,4282.2,1695.76,1508971550,-84.762823,31.187325
1010,First Pick Cotton,343.7,169.54,7.03,1,4.8,24.8,1,11.1,18,-1,3823.2,3823.2,1513.96,1508971550,-84.76283,31.187344
1011,First Pick Cotton,343,169.38,7.06,1,4.7,24.8,1,13,18,-1,4439.4,4439.4,1758,1508971550,-84.762837,31.187362
1012,First Pick Cotton,342.9,169.29,7.03,1,4.7,25.2,1,12.5,18,-1,4292.3,4292.3,1699.76,1508971550,-84.762843,31.18738
1013,First Pick Cotton,342.8,169.19,7.06,1,4.7,24.6,1,13.7,18,-1,4709.9,4709.9,1865.1200000000001,1508971550,-84.76285,31.187399
1014,First Pick Cotton,343.5,169.09,7.06,1,4.7,24.5,1,13.2,18,-1,4541.4,4541.4,1798.4,1508971550,-84.762856,31.187418
1015,First Pick Cotton,343.5,168.96,7.03,1,4.7,24.6,1,13.4,18,-1,4610.4,4610.4,1825.7200000000003,1508971550,-84.762863,31.187436
1016,First Pick Cotton,343.5,168.81,7.06,1,4.8,23.6,1,13.5,18,-1,4637.4,4637.4,1836.4,1508971550,-84.762869,31.187455
1017,First Pick Cotton,343.1,168.72,7,1,4.8,25.2,1,14.6,18,-1,5056.9,5056.9,2002.5200000000002,1508971550,-84.762876,31.187473
1018,First Pick Cotton,343.5,168.57,7.09,1,4.8,24.5,1,12.4,18,-1,4224,4224,1672.7200000000003,1508971550,-84.762882,31.187492
1019,First Pick Cotton,343.7,168.49,7.06,1,4.8,24.4,1,13.4,18,-1,4595,4595,1819.6400000000003,1508971560,-84.762888,31.187511
1020,First Pick Cotton,343.3,168.5,7.06,1,4.8,23.9,1,12.7,18,-1,4367.6,4367.6,1729.56,1508971560,-84.762895,31.187529
1021,First Pick Cotton,343.2,168.28,7.06,1,4.7,24.2,1,11.7,18,-1,4014.7,4014.7,1589.8400000000001,1508971560,-84.762902,31.187548
1022,First Pick Cotton,343.2,168.13,7.03,1,4.7,26.5,1,11.8,18,-1,4076.7,4076.7,1614.4,1508971560,-84.762908,31.187566
1023,First Pick Cotton,343.4,168,7.06,1,4.7,26.4,1,13.7,18,-1,4698.6,4698.6,1860.6400000000003,1508971560,-84.762915,31.187585
1024,First Pick Cotton,343.3,167.94,7.13,1,4.7,24,1,13.6,18,-1,4605.9,4605.9,1823.92,1508971560,-84.762921,31.187603
1025,First Pick Cotton,342.7,167.87,7.03,1,4.7,24.9,1,15.8,18,-1,5440.9,5440.9,2154.6,1508971560,-84.762928,31.187622
1026,First Pick Cotton,343.6,167.73,7.06,1,4.8,24.5,1,12.9,18,-1,4434.8,4434.8,1756.2,1508971560,-84.762934,31.18764
1027,First Pick Cotton,344.2,167.6,7.03,1,4.8,24.3,1,15,18,-1,5156.3,5156.3,2041.88,1508971560,-84.76294,31.187659
1028,First Pick Cotton,343.8,167.48,7.03,1,4.8,25.8,1,14.4,18,-1,4969.5,4969.5,1967.92,1508971560,-84.762947,31.187678
1029,First Pick Cotton,343.7,167.35,7.09,1,4.8,24.6,1,12.7,18,-1,4339.1,4339.1,1718.28,1508971570,-84.762953,31.187696
1030,First Pick Cotton,344,167.29,7.06,1,4.8,24,1,12.1,18,-1,4143.2,4143.2,1640.68,1508971570,-84.762959,31.187715
1031,First Pick Cotton,343.7,167.19,7.03,1,4.7,25,1,12.2,18,-1,4195.9,4195.9,1661.6000000000001,1508971570,-84.762966,31.187733
1032,First Pick Cotton,343,167.07,7.09,1,4.7,24.5,1,12.6,18,-1,4299.3,4299.3,1702.5200000000002,1508971570,-84.762973,31.187752
1033,First Pick Cotton,342.4,166.92,7.03,1,4.7,25.3,1,12.9,18,-1,4451.8,4451.8,1762.88,1508971570,-84.76298,31.18777
1034,First Pick Cotton,342.9,166.78,7.09,1,4.7,24.8,1,12.8,18,-1,4380.5,4380.5,1734.68,1508971570,-84.762986,31.187789
1035,First Pick Cotton,343.8,166.68,7.03,1,4.8,25.8,1,13.1,18,-1,4498.8,4498.8,1781.5200000000002,1508971570,-84.762992,31.187808
1036,First Pick Cotton,343.8,166.55,7.06,1,4.8,24.3,1,10,18,-1,3436.6,3436.6,1360.92,1508971570,-84.762999,31.187826
1037,First Pick Cotton,343.6,166.43,7.06,1,4.8,23.9,1,13.2,18,-1,4514.2,4514.2,1787.6000000000001,1508971570,-84.763005,31.187845
1038,First Pick Cotton,343.5,166.25,7.03,1,4.8,24.7,1,12.5,18,-1,4300.7,4300.7,1703.08,1508971570,-84.763012,31.187863
1039,First Pick Cotton,343.4,166.11,7.06,1,4.8,24.8,1,12.6,18,-1,4301.9,4301.9,1703.5200000000002,1508971580,-84.763018,31.187882
1040,First Pick Cotton,343.4,166,7.06,1,4.8,25,1,12.6,18,-1,4324.5,4324.5,1712.5200000000002,1508971580,-84.763024,31.187901
1041,First Pick Cotton,342.9,165.87,7.06,1,4.8,24.8,1,11.8,18,-1,4057,4057,1606.6000000000001,1508971580,-84.763031,31.187919
1042,First Pick Cotton,343.1,165.73,7.09,1,4.7,23.9,1,12.3,18,-1,4201.5,4201.5,1663.8000000000002,1508971580,-84.763038,31.187938
1043,First Pick Cotton,343.8,165.56,7.09,1,4.7,24.6,1,11.9,18,-1,4051.1,4051.1,1604.2,1508971580,-84.763044,31.187956
1044,First Pick Cotton,344.4,165.41,7.06,1,4.7,25,1,10.7,18,-1,3667.9,3667.9,1452.48,1508971580,-84.76305,31.187975
1045,First Pick Cotton,344.4,165.32,7.06,1,4.7,23.9,1,10.3,18,-1,3543.9,3543.9,1403.4,1508971580,-84.763056,31.187994
1046,First Pick Cotton,343.9,165.21,7.06,1,4.7,23.8,1,9.9,18,-1,3393.6,3393.6,1343.8400000000001,1508971580,-84.763063,31.188012
1047,First Pick Cotton,344,165.09,7.06,1,4.7,24.4,1,8.5,18,-1,2907.7,2907.7,1151.44,1508971580,-84.763069,31.188031
1048,First Pick Cotton,342.9,165.06,7.03,1,4.8,25.4,1,10.8,18,-1,3735.1,3735.1,1479.08,1508971580,-84.763076,31.188049
1049,First Pick Cotton,342.2,164.95,7.06,1,4.8,25.4,1,9.9,18,-1,3382.2,3382.2,1339.3600000000001,1508971590,-84.763083,31.188067
1050,First Pick Cotton,343,165.38,6.96,1,4.8,26.5,1,9.3,18,-1,3217.8,3217.8,1274.24,1508971590,-84.76309,31.188086
1051,First Pick Cotton,343.5,165.65,6.96,1,4.6,23.5,1,11.1,18,-1,3859.2,3859.2,1528.24,1508971590,-84.763096,31.188104
1052,First Pick Cotton,343.1,165.92,6.86,1,4.6,26.1,1,9.7,18,-1,3410.8,3410.8,1350.68,1508971590,-84.763103,31.188122
1053,First Pick Cotton,342.9,166.2,6.9,1,4.7,23.4,1,8.1,18,-1,2835.3,2835.3,1122.76,1508971590,-84.763109,31.18814
1054,First Pick Cotton,343.9,166.38,7,1,4.7,21.2,1,8.2,18,-1,2842.7,2842.7,1125.72,1508971590,-84.763115,31.188159
1055,First Pick Cotton,344.2,166.54,6.96,1,4.7,22,1,9.5,18,-1,3295.9,3295.9,1305.2,1508971590,-84.763121,31.188177
1056,First Pick Cotton,344.5,166.7,7.03,1,4.7,21.7,1,8.9,18,-1,3078.4,3078.4,1219.04,1508971590,-84.763127,31.188196
1057,First Pick Cotton,344.5,166.81,7,1,4.7,21.7,1,9.7,18,-1,3366.7,3366.7,1333.2,1508971590,-84.763134,31.188214
1058,First Pick Cotton,343.7,166.95,7,1,4.8,21.8,1,9.3,18,-1,3230.1,3230.1,1279.1200000000001,1508971590,-84.76314,31.188233
1059,First Pick Cotton,343.5,167.05,7.06,1,4.8,21.1,1,8.1,18,-1,2787.6,2787.6,1103.8799999999999,1508971600,-84.763147,31.188251
1060,First Pick Cotton,343.5,167.17,7,1,4.8,21.3,1,8.5,18,-1,2949.5,2949.5,1168,1508971600,-84.763153,31.18827
1061,First Pick Cotton,343.2,167.25,7.03,1,4.8,20.9,1,9.6,18,-1,3303.1,3303.1,1308.04,1508971600,-84.76316,31.188288
1062,First Pick Cotton,343.2,167.23,7.03,1,4.8,20.9,1,9.6,18,-1,3296.3,3296.3,1305.3200000000002,1508971600,-84.763166,31.188306999999998
1063,First Pick Cotton,343.5,167.18,7.03,1,4.8,22.7,1,9.9,18,-1,3395,3395,1344.4,1508971600,-84.763173,31.188325
1064,First Pick Cotton,343.5,167.15,7.06,1,4.8,20.6,1,10.8,18,-1,3703.4,3703.4,1466.5600000000002,1508971600,-84.763179,31.188344
1065,First Pick Cotton,343.3,167.19,7.03,1,4.8,20.3,1,10.9,18,-1,3741.2,3741.2,1481.5200000000002,1508971600,-84.763184999999993,31.188362
1066,First Pick Cotton,343.4,167.11,7.09,1,4.8,20.7,1,13.3,18,-1,4553.5,4553.5,1803.1599999999999,1508971600,-84.763192,31.188381
1067,First Pick Cotton,343.5,167.03,7.09,1,4.8,20.1,1,11.4,18,-1,3893.1,3893.1,1541.68,1508971600,-84.763198,31.1884
1068,First Pick Cotton,343.3,166.98,7.09,1,4.7,21,1,11.2,18,-1,3827.7,3827.7,1515.7600000000002,1508971600,-84.763205,31.188418
1069,First Pick Cotton,343.3,166.88,7.09,1,4.7,20.3,1,11.2,18,-1,3831.4,3831.4,1517.24,1508971610,-84.763211,31.188437
1070,First Pick Cotton,343.9,166.81,7.09,1,4.7,20.4,1,12,18,-1,4109,4109,1627.16,1508971610,-84.763217,31.188456
1071,First Pick Cotton,344,166.78,7.03,1,4.7,20.8,1,11.2,18,-1,3861.9,3861.9,1529.3200000000002,1508971610,-84.763224,31.188474
1072,First Pick Cotton,343.4,166.79,7.09,1,4.7,20.7,1,11.2,18,-1,3829.2,3829.2,1516.3600000000001,1508971610,-84.763231,31.188493
1073,First Pick Cotton,343.3,166.75,7.09,1,4.8,20.1,1,11.6,18,-1,3947.3,3947.3,1563.1200000000001,1508971610,-84.763237,31.188511
1074,First Pick Cotton,342.9,166.69,7.03,1,4.8,21.5,1,10.3,18,-1,3546.1,3546.1,1404.24,1508971610,-84.763244,31.18853
1075,First Pick Cotton,343.4,166.63,7.06,1,4.8,20.8,1,9.1,18,-1,3132.1,3132.1,1240.3200000000002,1508971610,-84.76325,31.188548
1076,First Pick Cotton,343.9,166.53,7.06,1,4.8,20.8,1,10.2,18,-1,3497.9,3497.9,1385.16,1508971610,-84.763256,31.188567
1077,First Pick Cotton,344.1,166.56,7.06,1,4.8,20.5,1,10.5,18,-1,3611.2,3611.2,1430.04,1508971610,-84.763263,31.188586
1078,First Pick Cotton,343.9,166.48,7.03,1,4.7,20.8,1,11,18,-1,3773.8,3773.8,1494.44,1508971610,-84.763269,31.188604
1079,First Pick Cotton,343.2,166.44,7.03,1,4.7,21.4,1,10.6,18,-1,3656.9,3656.9,1448.1200000000001,1508971620,-84.763276,31.188623
1080,First Pick Cotton,343,166.43,7.03,1,4.7,21.9,1,9.8,18,-1,3391.2,3391.2,1342.92,1508971620,-84.763283,31.188641
1081,First Pick Cotton,343.4,166.43,7.03,1,4.7,21.1,1,10.2,18,-1,3518.7,3518.7,1393.44,1508971620,-84.763289,31.18866
1082,First Pick Cotton,343.4,166.37,7.03,1,4.7,21.1,1,9.4,18,-1,3252.3,3252.3,1287.88,1508971620,-84.763295,31.188678
1083,First Pick Cotton,343.3,166.42,7,1,4.7,21.6,1,8.7,18,-1,3003.6,3003.6,1189.44,1508971620,-84.763302,31.188697
1084,First Pick Cotton,343.4,166.37,7.03,1,4.7,20.3,1,8.2,18,-1,2828.7,2828.7,1120.16,1508971620,-84.763309,31.188715
1085,First Pick Cotton,343.3,166.37,7.06,1,4.7,20.8,1,11.3,18,-1,3857.5,3857.5,1527.6000000000001,1508971620,-84.763315,31.188734
1086,First Pick Cotton,343.6,166.37,7.03,1,4.7,21.8,1,10.3,18,-1,3533.2,3533.2,1399.1200000000001,1508971620,-84.763321,31.188752
1087,First Pick Cotton,344.2,166.39,7.06,1,4.7,21.2,1,8.1,18,-1,2775.5,2775.5,1099.08,1508971620,-84.763327,31.188771
1088,First Pick Cotton,344.3,166.38,7.09,1,4.7,21,1,9.4,18,-1,3212.4,3212.4,1272.1200000000001,1508971620,-84.763334,31.18879
1089,First Pick Cotton,344.1,166.42,7.03,1,4.7,20.1,1,10.6,18,-1,3650.8,3650.8,1445.7200000000003,1508971630,-84.76334,31.188808
1090,First Pick Cotton,343.5,166.4,6.96,1,4.7,21,1,10.2,18,-1,3540.4,3540.4,1402,1508971630,-84.763347,31.188827
1091,First Pick Cotton,343,166.47,6.96,1,4.7,21.5,1,11.1,18,-1,3869.2,3869.2,1532.2,1508971630,-84.763353,31.188845
1092,First Pick Cotton,342.5,166.43,7.09,1,4.7,21.4,1,8.5,18,-1,2913.8,2913.8,1153.8799999999999,1508971630,-84.76336,31.188863
1093,First Pick Cotton,343,166.45,7,1,4.8,21,1,9.5,18,-1,3302.6,3302.6,1307.8400000000001,1508971630,-84.763367,31.188882
1094,First Pick Cotton,343.4,166.41,7.06,1,4.8,21.5,1,9.6,18,-1,3294.6,3294.6,1304.64,1508971630,-84.763373,31.1889
1095,First Pick Cotton,343.4,166.34,7.03,1,4.8,20.6,1,9.9,18,-1,3405.6,3405.6,1348.64,1508971630,-84.763379,31.188919
1096,First Pick Cotton,343.5,166.3,7.03,1,4.8,21.6,1,9.1,18,-1,3128.5,3128.5,1238.88,1508971630,-84.763386,31.188937
1097,First Pick Cotton,343.4,166.23,7.09,1,4.7,21.8,1,9.3,18,-1,3159,3159,1250.96,1508971630,-84.763393,31.188956
1098,First Pick Cotton,342.7,166.21,7.03,1,4.7,20.4,1,9.8,18,-1,3377.5,3377.5,1337.5200000000002,1508971630,-84.7634,31.188974
1099,First Pick Cotton,343.2,166.12,7.03,1,4.7,21.2,1,8.8,18,-1,3044.3,3044.3,1205.5200000000002,1508971640,-84.763406,31.188993
1100,First Pick Cotton,343.7,166.15,7.06,1,4.7,21,1,9.8,18,-1,3361.1,3361.1,1331,1508971640,-84.763412,31.189011
1101,First Pick Cotton,344.1,166.07,7.03,1,4.8,20.7,1,9.7,18,-1,3341.1,3341.1,1323.08,1508971640,-84.763418,31.18903
1102,First Pick Cotton,343.9,166.05,7.06,1,4.8,21.4,1,9.4,18,-1,3219,3219,1274.7200000000003,1508971640,-84.763425,31.189049
1103,First Pick Cotton,343.7,166,7.06,1,4.8,21.3,1,10.2,18,-1,3509.9,3509.9,1389.92,1508971640,-84.763431,31.189067
1104,First Pick Cotton,343.9,165.9,7.09,1,4.8,20.5,1,10.8,18,-1,3671.2,3671.2,1453.8000000000002,1508971640,-84.763438,31.189086
1105,First Pick Cotton,343.7,165.8,7.03,1,4.8,21.6,1,9.8,18,-1,3380.6,3380.6,1338.7200000000003,1508971640,-84.763444,31.189105
1106,First Pick Cotton,343.5,165.75,7.09,1,4.8,20.4,1,10.8,18,-1,3675.7,3675.7,1455.6000000000001,1508971640,-84.763451,31.189123
1107,First Pick Cotton,343.1,165.69,7.09,1,4.7,20.2,1,11,18,-1,3742.7,3742.7,1482.08,1508971640,-84.763458,31.189142
1108,First Pick Cotton,342.8,165.65,7.03,1,4.7,20.8,1,9.4,18,-1,3234.8,3234.8,1281,1508971640,-84.763464,31.18916
1109,First Pick Cotton,343.2,165.61,7.03,1,4.7,20.8,1,11.4,18,-1,3916.5,3916.5,1550.96,1508971650,-84.763471,31.189179
1110,First Pick Cotton,343.2,165.57,7.09,1,4.7,20.3,1,9.6,18,-1,3286.1,3286.1,1301.3200000000002,1508971650,-84.763477,31.189197
1111,First Pick Cotton,343.3,165.48,7,1,4.7,20.6,1,9.5,18,-1,3274.4,3274.4,1296.64,1508971650,-84.763484,31.189216
1112,First Pick Cotton,344.1,165.45,7.03,1,4.8,21.3,1,9.7,18,-1,3328.9,3328.9,1318.28,1508971650,-84.76349,31.189234
1113,First Pick Cotton,344.3,165.39,7.06,1,4.8,20.7,1,10.4,18,-1,3568.1,3568.1,1412.96,1508971650,-84.763496,31.189253
1114,First Pick Cotton,343.8,165.28,7.03,1,4.8,21.2,1,9.4,18,-1,3224.2,3224.2,1276.7600000000002,1508971650,-84.763502,31.189272
1115,First Pick Cotton,343.4,165.26,7.03,1,4.8,20.4,1,9.4,18,-1,3252.3,3252.3,1287.88,1508971650,-84.763509,31.18929
1116,First Pick Cotton,343.3,165.22,7,1,4.7,20.3,1,10.3,18,-1,3573.4,3573.4,1415.04,1508971650,-84.763515,31.189309
1117,First Pick Cotton,343.2,165.03,7,1,4.7,20.4,1,10.6,18,-1,3677.1,3677.1,1456.1200000000001,1508971650,-84.763522,31.189327
1118,First Pick Cotton,342.7,165.03,7,1,4.7,21.8,1,8.4,18,-1,2922,2922,1157.1200000000001,1508971650,-84.763529,31.189345
1119,First Pick Cotton,342.8,165.02,7,1,4.8,20.4,1,9,18,-1,3102.8,3102.8,1228.68,1508971660,-84.763535,31.189364
1120,First Pick Cotton,343.3,165.05,7,1,4.8,20.2,1,11,18,-1,3799.1,3799.1,1504.48,1508971660,-84.763542,31.189382
1121,First Pick Cotton,343.3,165.06,7.06,1,4.8,20.4,1,10.3,18,-1,3537.1,3537.1,1400.7200000000003,1508971660,-84.763548,31.189401
1122,First Pick Cotton,343.8,165.12,7.03,1,4.8,20.8,1,8.6,18,-1,2959.2,2959.2,1171.84,1508971660,-84.763554,31.189419
1123,First Pick Cotton,343.7,165.11,7,1,4.7,21.8,1,8.4,18,-1,2909.8,2909.8,1152.28,1508971660,-84.763561,31.189438
1124,First Pick Cotton,343.4,165.12,7,1,4.7,20.4,1,8.8,18,-1,3032.6,3032.6,1200.92,1508971660,-84.763567,31.189456
1125,First Pick Cotton,343.3,165.15,7.03,1,4.7,21.3,1,10.1,18,-1,3464.8,3464.8,1372.08,1508971660,-84.763574,31.189475
1126,First Pick Cotton,343.1,165.14,7.06,1,4.7,21.2,1,8.8,18,-1,3024.1,3024.1,1197.5200000000002,1508971660,-84.76358,31.189493
1127,First Pick Cotton,343.7,165.22,6.96,1,4.7,20.6,1,10,18,-1,3460.7,3460.7,1370.44,1508971660,-84.763586,31.189512
1128,First Pick Cotton,343.4,165.23,7.06,1,4.7,21.9,1,10.7,18,-1,3652.8,3652.8,1446.48,1508971660,-84.763593,31.18953
1129,First Pick Cotton,343.8,165.23,7.06,1,4.7,20.5,1,8.1,18,-1,2789.1,2789.1,1104.48,1508971670,-84.763599,31.189549
1130,First Pick Cotton,343.4,165.26,7,1,4.7,22.5,1,9.7,18,-1,3348.4,3348.4,1325.96,1508971670,-84.763606,31.189567
1131,First Pick Cotton,343.5,165.28,7,1,4.7,21,1,8.6,18,-1,2970.1,2970.1,1176.16,1508971670,-84.763612,31.189586
1132,First Pick Cotton,342.8,165.29,7.03,1,4.7,21.1,1,8.9,18,-1,3053.4,3053.4,1209.1200000000001,1508971670,-84.763619,31.189604
1133,First Pick Cotton,343.2,165.23,7.03,1,4.7,21.6,1,10.7,18,-1,3684.2,3684.2,1458.96,1508971670,-84.763625,31.189622
1134,First Pick Cotton,343.9,165.22,6.77,1,4.7,26.5,1,10.6,18,-1,3779.8,3779.8,1496.8000000000002,1508971670,-84.763631,31.18964
1135,First Pick Cotton,343.5,165.11,7.06,1,4.7,25.2,1,9.1,18,-1,3126.8,3126.8,1238.24,1508971670,-84.763638,31.189659
1136,First Pick Cotton,343.2,164.97,7.03,1,4.8,25.2,1,10.2,18,-1,3528.6,3528.6,1397.3200000000002,1508971670,-84.763645,31.189677
1137,First Pick Cotton,342.8,164.91,7.06,1,4.8,24,1,11.5,18,-1,3955,3955,1566.2,1508971670,-84.763652,31.189696
1138,First Pick Cotton,343.1,164.82,7.13,1,4.8,25.1,1,10.4,18,-1,3536,3536,1400.28,1508971670,-84.763658,31.189715
1139,First Pick Cotton,343.3,164.78,7.03,1,4.8,25.5,1,5.8,18,-1,1985.2,1985.2,786.1600000000001,1508971680,-84.763665,31.189733
1140,First Pick Cotton,343.1,164.83,7.06,1,4.7,25.7,1,8.2,18,-1,2814,2814,1114.3600000000001,1508971680,-84.763671,31.189752
1141,First Pick Cotton,343.9,164.89,7.03,1,4.7,25,1,8.4,18,-1,2883.3,2883.3,1141.8,1508971680,-84.763677,31.18977
1142,First Pick Cotton,344.3,165.06,7.03,1,4.7,25.9,1,9.9,18,-1,3426.1,3426.1,1356.7600000000002,1508971680,-84.763683,31.189789
1143,First Pick Cotton,344.2,165.11,7.03,1,4.7,25.6,1,7.3,18,-1,2525,2525,999.88,1508971680,-84.763689,31.189808
1144,First Pick Cotton,343.3,165.19,7,1,4.7,26.5,1,8.4,18,-1,2916.7,2916.7,1155,1508971680,-84.763696,31.189826
1145,First Pick Cotton,342.5,165.27,7.03,1,4.8,25,1,9,18,-1,3089,3089,1223.28,1508971680,-84.763703,31.189844
1146,First Pick Cotton,343.5,165.23,7.03,1,4.8,26.4,1,9.2,18,-1,3174.8,3174.8,1257.24,1508971680,-84.763709,31.189863
1147,First Pick Cotton,344.1,165.33,7,1,4.8,26.5,1,6.3,18,-1,2189,2189,866.84,1508971680,-84.763715,31.189881
1148,First Pick Cotton,344,165.41,7.03,1,4.8,25.1,1,7.3,18,-1,2528.8,2528.8,1001.4000000000001,1508971680,-84.763722,31.1899
1149,First Pick Cotton,343.6,165.43,7.06,1,4.8,26.1,1,7.5,18,-1,2579.8,2579.8,1021.6,1508971690,-84.763728,31.189918
1150,First Pick Cotton,342.8,165.37,7.06,1,4.8,25.4,1,7.4,18,-1,2529.1,2529.1,1001.5200000000001,1508971690,-84.763736,31.189937
1151,First Pick Cotton,343.3,165.42,7,1,4.7,26.2,1,6.5,18,-1,2255.4,2255.4,893.1200000000001,1508971690,-84.763742,31.189955
1152,First Pick Cotton,343.9,165.43,7.06,1,4.7,25.4,1,7.4,18,-1,2550.3,2550.3,1009.9200000000001,1508971690,-84.763748,31.189974
1153,First Pick Cotton,344.2,165.44,7.06,1,4.7,25.5,1,8,18,-1,2752,2752,1089.8,1508971690,-84.763754,31.189993
1154,First Pick Cotton,343.6,165.31,7.09,1,4.7,25.5,1,8.4,18,-1,2849.1,2849.1,1128.24,1508971690,-84.763761,31.190011
1155,First Pick Cotton,343.4,165.22,7.03,1,4.7,26.1,1,8,18,-1,2740.6,2740.6,1085.28,1508971690,-84.763768,31.19003
1156,First Pick Cotton,343.4,165.34,7.03,1,4.7,26.5,1,7.6,18,-1,2632,2632,1042.28,1508971690,-84.763774,31.190048
1157,First Pick Cotton,343.7,165.28,7.03,1,4.7,25.5,1,8,18,-1,2742.9,2742.9,1086.16,1508971690,-84.76378,31.190067
1158,First Pick Cotton,344.4,165.26,7.03,1,4.7,26,1,7.6,18,-1,2627.5,2627.5,1040.48,1508971690,-84.763786,31.190085
1159,First Pick Cotton,343.6,165.18,7.03,1,4.7,26.4,1,7.6,18,-1,2627.5,2627.5,1040.48,1508971700,-84.763793,31.190104
1160,First Pick Cotton,342.8,165.18,7.09,1,4.8,26,1,7.1,18,-1,2428.7,2428.7,961.7600000000001,1508971700,-84.7638,31.190122
1161,First Pick Cotton,342.7,165.15,7.06,1,4.8,26.5,1,7.8,18,-1,2671.9,2671.9,1058.08,1508971700,-84.763807,31.190141
1162,First Pick Cotton,343.5,165.26,7,1,4.8,26,1,7.6,18,-1,2620,2620,1037.5200000000002,1508971700,-84.763813,31.190159
1163,First Pick Cotton,343.7,165.22,7.03,1,4.8,26.6,1,7.6,18,-1,2613.8,2613.8,1035.08,1508971700,-84.763819,31.190178
1164,First Pick Cotton,343.6,165.25,7.03,1,4.8,26,1,7.7,18,-1,2658.6,2658.6,1052.8,1508971700,-84.763826,31.190196
1165,First Pick Cotton,343.9,165.21,7.06,1,4.8,25.3,1,8.4,18,-1,2880.5,2880.5,1140.68,1508971700,-84.763832,31.190215
